#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ISNT_WICKED;Is not wicked;N'est pas une méchante personne;Ist nicht ruchlos;;No es malvado;;;;;;;;;x
demand_gavelkind_desc;Demand that §Y[This.GetTitledName]§! institute Gavelkind Succession Law. [This.GetSubjectPronounCap] might refuse or ask for something in return...;Demander à ce que §Y[This.GetTitledName]§! règle sa succession selon la loi salique. [This.GetSubjectPronounCap] pourrait refuser ou demander une faveur en échange...;Fordert, dass §Y[This.GetTitledName]§! die Realteilung ins Erbfolgegesetz aufnimmt. [This.GetSubjectPronounCap] könnte ablehnen oder eine Gegenleistung fordern ...;;Exigir que §Y[This.GetTitledName]§! instaure la Ley de sucesión de gavelkind. [This.GetSubjectPronounCap] podría negarse o pedir algo a cambio...;;;;;;;;;x
demand_gavelkind_use_favor;Demand Gavelkind;Demander l'instauration de la loi salique;Fordert die Realteilung;;Exigir Gavelkind;;;;;;;;;x
demand_gavelkind_use_favor_desc;Demand that §Y[This.GetTitledName]§! institute Gavelkind Succession Law. [This.GetSubjectPronounCap] owes me a favor, and thus cannot refuse.;Demander à ce que §Y[This.GetTitledName]§! Règle sa succession selon la loi salique. Comme [This.GetSubjectPronounCap] me doit une faveur, [This.GetSubjectPronounCap] ne pourra refuser.;Fordert, dass §Y[This.GetTitledName]§! die Realteilung ins Erbfolgegesetz aufnimmt. [This.GetSubjectPronounCap] schuldet mir einen Gefallen und kann daher nicht ablehnen.;;Exigir que §Y[This.GetTitledName]§! instaure la Ley de sucesión de gavelkind. [This.GetSubjectPronounCap] me debe un favor, así que no se puede negar.;;;;;;;;;x
GAME_STARTED_IN;The game was started on $DATE|Y$;La partie a débuté le $DATE|Y$;Das Spiel wurde am $DATE|Y$ gestartet;;La partida comenzó en $DATE|Y$;;;;;;;;;x
GAME_LASTED;The game has been going for $LENGTH|Y$ years;La partie se déroule depuis $LENGTH|Y$ années;Das Spiel dauert schon $LENGTH|Y$ Jahre an;;La partida lleva  $LENGTH|Y$ años;;;;;;;;;x
RULE_MINOR_EPIDEMICS;§BReaper's Due:§! Minor Epidemics;Épidémies mineures (§BNotre dû à la Faucheuse§!);§BReaper's Due:§! Kleine Epidemien;;§Bel trabajo del Segador:§! Epidemias menores;;;;;;;;;x
RULE_EPIDEMICS_DEFAULT_DESC;Minor Epidemics will appear at the default rate. Small and Normal outbreaks will appear frequently, Large outbreaks will be very rare.;Les épidémies mineures apparaîtront au taux normal. De petites et moyennes éclosions seront fréquentes, tandis que les grandes éclosions seront très rares.;Kleine Epidemien ereignen sich mit Standardwahrscheinlichkeit. Es kommt häufig zu kleinen und normalen Ausbrüchen. Große Ausbrüche sind sehr selten.;;Epidemias menores aparecerán con el ritmo por defecto. Estallidos Menores y Normales aparecerán frecuentemente, estallidos Grandes serán muy raros.;;;;;;;;;x
RULE_OPTION_FEWER;Fewer;Moins;Weniger;;Fiebre;;;;;;;;;x
RULE_EPIDEMICS_FEWER_DESC;Minor Epidemics will appear at a reduced rate, and the chance for a Large outbreak is eliminated entirely.;Les épidémies mineures apparaîtront à une fréquence plus faible, et la probabilité d'une grande éclosion est nulle.;Kleine Epidemien ereignen sich mit reduzierter Wahrscheinlichkeit. Es kann nicht zu großen Ausbrüchen kommen.;;Epidemias menores aparecerán a un ritmo reducido, y se elimina totalmente la posibilidad de un Gran estallido.;;;;;;;;;x
RULE_OPTION_MORE;More;Davantage;Mehr;;Más;;;;;;;;;x
RULE_EPIDEMICS_MORE_DESC;Minor Epidemics will appear at an increased rate, Large outbreaks will be common.;Les épidémies mineures apparaîtront à une fréquence plus élevée et les grandes éclosions seront habituelles.;Kleine Epidemien ereignen sich mit erhöhter Wahrscheinlichkeit. Es kommt häufig zu großen Ausbrüchen.;;Epidemias menores aparecerán a un ritmo aumentado, serán comunes los Grandes estallidos.;;;;;;;;;x
tribal_count_female;Chieftess;Cheftaine;Stammesführerin;;Jefa;;;;;;;;;x
tribal_baron;Chief;Chef;Häuptling;;Jefe;;;;;;;;;x
tribal_baron_female;Chieftess;Cheftaine;Stammesführerin;;Jefa;;;;;;;;;x
# NEW TEXT 2016-08-12;;;;;;;;;;;;;;
iron_hand;Iron Hand;Main de fer;Eiserne Hand;;Mano de hierro;;;;;;;x;;
iron_hand_desc;This character possesses a mechanical prosthetic hand made of iron.;Ce personnage a une main mécanique faite de métal.;Dieser Charakter hat eine mechanische Handprothese aus Eisen.;;Este personaje tiene una mano mecánica protésica hecha de hierro.;;;;;;;x;;
golden_hand;Golden Hand;Main d'or;Goldene Hand;;Mano dorada;;;;;;;x;;
golden_hand_desc;This character possesses a gilded prosthetic hand decorated with elaborate engravings.;Ce personnage a une prothèse dorée et décorée de gravures élaborées.;Dieser Charakter hat eine mit kunstvollen Gravuren verzierte vergoldete Handprothese.;;Este personaje tiene una mano protésica dorada decorada con complejos grabados.;;;;;;;x;;
nick_iron_hand;Iron Hand;Main de Fer;Eiserne Hand;;Mano de hierro;;;;;;;x;;
prosthetic_leg;Prosthetic Leg;Fausse jambe;Beinprothese;;Pierna protésica;;;;;;;x;;
prosthetic_leg_desc;This character possesses a very lifelike prosthetic leg. The only evidence of a missing leg is a slight limp.;Ce personnage a une prothèse de jambe très réaliste. Le seul signe d'une jambe manquante est un léger boitement.;Dieser Charakter hat eine sehr naturgetreue Beinprothese. Der einzige Hinweis auf ein fehlendes Bein ist ein leichtes Hinken.;;Este personaje tiene una pierna protésica muy realista. La única señal de que le falta una pierna es una leve cojera.;;;;;;;x;;
opinion_neglected;Neglected;Négligence;Vernachlässigt;;Negligencia;;;;;;;x;;
opinion_ungrateful;Ungrateful;Ingratitude;Undankbar;;Ingratitud;;;;;;;x;;
harsh_punishment;Harsh Punishment;Châtiment sévère;Strenge Bestrafung;;Duro castigo;;;;;;;x;;
OVER_SIZE_LIMIT;Over demesne size limit;Domaine trop vaste;Über dem Domänengrößenlimit;;Se ha superado el límite de tamaño del señorío.;;;;;;;x;;
RD_FAIL_NO_SAVE;§RCannot customize characters in saves§!;§RNe peut pas personnaliser les personnages des sauvegardes§!;§RIm Spielstand gespeicherte Charaktere können nicht angepasst werden§!;;§RNo se pueden personalizar personajes en datos guardados§!;;;;;;;x;;
LANDED_TITLE_ALLOWED;Can create the title $TITLE|Y$;Peut créer le titre de $TITLE|Y$;Du kannst den Titel $TITLE|Y$ erstellen;;Puede crearse el título $TITLE|Y$;;;;;;;x;;
LANDED_TITLE_NOT_ALLOWED;Can't create the title $TITLE|Y$;Ne peut pas créer le titre de $TITLE|Y$;Du kannst nicht den Titel $TITLE|Y$ erstellen;;No puede crearse el título $TITLE|Y$;;;;;;;x;;
alert_peace_soon_enforced_delayed_days;The Council of $LIEGE|Y$ has declared that peace shall rein in all the realm! \nAll internal wars waged between vassals of $LIEGE|Y$ will end with a §YWhite Peace§! in $DAYS|Y$ days!\n\nIf you are on the Council you can call in a §YFavor§! from $LIEGE|Y$ to prevent the §YRealm Peace§! from being enforced.;Le Conseil de $LIEGE|Y$ a décrété que la paix doit régner au sein du pays !\nToutes les guerres internes entre les vassaux de $LIEGE|Y$ prendront fin par une §Ypaix blanche§! dans $DAYS|Y$ jours !\n\nSi vous êtes membre du Conseil, vous pouvez demander une §Yfaveur§! auprès de $LIEGE|Y$ pour empêcher la §Ypaix dans le pays§! d'être décrétée.;Der Rat von $LIEGE|Y$ hat verkündet, dass Frieden im Reich herrschen soll! \nDie reichsinternen Kriege aller Vasallen von $LIEGE|Y$ werden in $DAYS|Y$ Tagen in einem §YWeißen Frieden§! enden!\n\nWenn Ihr Ratsmitglied seid, könnt Ihr einen §YGefallen§! einsetzen, um zu vermeiden, dass $LIEGE|Y$ den §YReichsfrieden§! durchsetzt.;;¡El Consejo de $LIEGE|Y$ ha declarado que la paz reinará en todo el reino!\nTodas las guerras internas entre vasallos de $LIEGE|Y$ acabarán con una §YPaz blanca§! en $DAYS|Y$ días!\n\nSi estás en el Consejo puedes reclamar un §YFavor§! de $LIEGE|Y$ para evitar que §Yla Paz del Reino§! se aplique.;;;;;;;;;x
alert_peace_being_enforced_delayed_days;The Council of $LIEGE|Y$ has declared that peace shall rein in all the realm! \nVassals of $LIEGE|Y$ are unable to wage war on each other for another $DAYS|Y$ days!;Le Conseil de $LIEGE|Y$ a décrété que la paix doit régner au sein du pays !\nLes vassaux de $LIEGE|Y$ ne pourront pas mener de guerres entre eux pendant encore $DAYS|Y$ jours !;Der Rat von $LIEGE|Y$ hat verkündet, dass Frieden im Reich herrschen soll! \nDie Vasallen von $LIEGE|Y$ können weitere $DAYS|Y$ Tage lang keine Kriege gegeneinander führen!;;El Consejo de $LIEGE|Y$ ha declarado que la paz reinará en todo el Reino!\nLos vasallos de $LIEGE|Y$ no podrán emprender la guerra unos contra otros durante $DAYS|Y$ días!;;;;;;;;;x
alert_my_peace_soon_enforced_delayed_days;Your Council has declared that peace shall rule the realm! \nAll internal wars waged between your vassals will end with a §YWhite Peace§! in $DAYS|Y$ days!;Votre Conseil a décrété que la paix doit régner au sein du pays !\nToutes les guerres internes entre vos vassaux prendront fin par un cessez-le-feu dans $DAYS|Y$ jours !;Der Rat hat verkündet, dass Frieden im Reich herrschen soll! \nDie reichsinternen Kriege zwischen Euren Vasallen werden in $DAYS|Y$ Tagen in einem §YWeißen Frieden§! enden!;;¡Tu Consejo ha declarado que la paz debe reinar en el reino!\nTodas las guerras internas entre tus vasallos terminarán en una §YPaz blanca§! dentro de $DAYS|Y$ días!;;;;;;;;;x
alert_my_peace_being_enforced_delayed_days;Your Council has declared that peace shall rule the realm! \nYour vassals are unable to wage war on each other for another $DAYS|Y$ days!;Votre Conseil a décrété que la paix doit régner au sein du pays !\nVos vassaux ne pourront pas mener de guerres entre eux pendant encore $DAYS|Y$ jours !;Euer Rat hat verkündet, dass Frieden im Reich herrschen soll!\nEure Vasallen können weitere $DAYS|Y$ Tage lang keine Kriege gegeneinander führen!;;¡Tu Consejo ha declarado que la paz debe reinar en el reino!\nTus vasallos no podrán guerrear entre sí durante $DAYS|Y$ días más!;;;;;;;;;x
FAVOR_NOT_MATRILINEAL;Either not a matrilineal union, or $TARGET|Y$ is a woman;Pas une union matrilinéaire, ou $TARGET|Y$ est une femme;Entweder es ist keine matrilineare Union oder $TARGET|Y$ ist eine Frau;;No es una unión matrilineal o $TARGET|Y$ es una mujer;;;;;;;;;x
IS_NOT_DE_FACTO_LIEGE_TITLE;Is NOT de facto liege title;Ce n'est pas le titre coutumier du suzerain;Ist KEIN Lehnsherrtitel;;NO tiene el título de señor de facto;;;;;;;x;;
IS_DE_FACTO_LIEGE_TITLE;Is de facto liege title;Est le titre coutumier du suzerain;Ist ein Lehnsherrtitel;;Tiene el título de señor de facto;;;;;;;x;;
MOVE_PREFERRED_CAPITAL;Move preferred capital to $CAPITAL|Y$;Déplacer la Cour à $CAPITAL|Y$;Verlagere die bevorzugte Hauptstadt nach $CAPITAL|Y$;;Trasladar capital preferida a $CAPITAL|Y$;;;;;;;x;;
HAS_DLC;Has $DLC|Y$ enabled;A le DLC '$DLC|Y$' activé;Hat $DLC|Y$ aktiviert;;Tiene activado el $DLC|Y$;;;;;;;x;;
HAS_NOT_DLC;Has $DLC|Y$ disabled;A le DLC '$DLC|Y$' désactivé;Hat $DLC|Y$ deaktiviert;;Tiene desactivado el $DLC|Y$;;;;;;;x;;
ANTIPOPE_POPE_VASSAL;§RCan't create an antipope when the Pope is your vassal§!;§RImpossible de créer un antipape lorsque le Pape est votre vassal§!;§REs kann kein Gegenpapst erstellt werden, wenn der Papst Euer Vasall ist§!;;§RNo se puede crear un Antipapa cuando el Papa es tu vasallo§!;;;;;;;x;;
INCREASE_CAMPAIGN_FUND;Increase campaign funds;Augmenter le fonds de campagne;Wahlkampffonds erhöhen;;Aumentar fondos de campaña;;;;;;;x;;
INCREASE_CAMPAIGN_FUND_DESC;Click to increase campaign funds by 10. SHIFT-click to increase by 50. CTRL-click to increase by 100.;Cliquez pour augmenter le fonds de campagne de 10. Maintenez MAJ pour l'augmenter de 50,  CTRL pour l'augmenter de 100.;Klicke, um die Wahlkampffonds um 10 zu erhöhen. Klicke bei gedrückter Umschalttaste, um sie um 50 zu erhöhen. Klicke bei gedrückter STRG-Taste, um sie um 100 zu erhöhen.;;Haz clic para aumentar los fondos de campaña en 10. Haz clic pulsando mayúsculas para aumentarlos en 50. Haz clic pulsando control para aumentarlos en 100.;;;;;;;x;;
DECREASE_CAMPAIGN_FUND;Decrease campaign funds;Diminuer le fonds de campagne;Wahlkampffonds verringern;;Reducir fondos de campaña;;;;;;;x;;
DECREASE_CAMPAIGN_FUND_DESC;Click to decrease campaign funds by 10. SHIFT-click to decrease by 50. CTRL-click to decrease by 100.;Cliquez pour diminuer le fonds de campagne de 10. Maintenez MAJ pour le réduire de 50, CTRL pour le réduire de 100.;Klicke, um die Wahlkampffonds um 10 zu verringern. Klicke bei gedrückter Umschalttaste, um sie um 50 zu verringern. Klicke bei gedrückter STRG-Taste, um sie um 100 zu verringern.;;Haz clic para reducir los fondos de campaña en 10. Haz clic pulsando mayúsculas para reducirlos en 50. Haz clic pulsando control para reducirlos en 100.;;;;;;;x;;
AUSTRASIA;Austrasia;Austrasie;Austrasien;;Austrasia;;;;;;;;;x
AUSTRASIA_ADJ;Austrasian;austrasienne;Austrasianisch;;Austrasiático;;;;;;;;;x
EVTNAME62932;The Kingdom of Austrasia;Le Royaume d'Austrasie;Das Königreich von Austrasien;;El reino de Austrasia;;;;;;;;;x
EVTDESC62932;With the end of Carolingian domination of Middle Francia, the realm is once again more commonly referred to its older name of Austrasia.;Avec la fin de la domination carolingienne de la Francie médiane, l'ancienne appellation franque d'Austrasie refait de plus en plus surface.;Mit dem Ende der karolingischen Vorherrschaft in Mittelfranken wird das Reich wieder wie früher als Königreich von Austrasien bezeichnet.;;Con el fin de la dominación Carolingia de la Francia Central, el reino es de nuevo más comúnmente conocido por su antiguo nombre: el reino de Austrasia.;;;;;;;;;x
EVTNAME534;The [From.Religion.GetCrusadeName] for [Root.GetBaseName];La [From.Religion.GetCrusadeName] pour [Root.GetBaseName];Der [From.Religion.GetCrusadeName] für [Root.GetBaseName];;[From.Religion.GetCrusadeName] por [Root.GetBaseName];;;;;;;;;x
EVTDESC534_converted;The [From.Religion.GetCrusadeName] for [Root.GetBaseName] against [New.GetTitledName] has resulted in [New.GetTitledName] converting to [From.Religion.GetName]. [From.Religion.GetRandomGodNameCap] will surely be pleased!;La [From.Religion.GetCrusadeName] pour [Root.GetBaseName] contre [New.GetTitledName] s'est soldée par la conversion de [New.GetTitledName] à la religion [From.Religion.GetName]. [From.Religion.GetRandomGodNameCap] en sera sans doute satisfait.;Der [From.Religion.GetCrusadeName] für [Root.GetBaseName] gegen [New.GetTitledName] hat dazu geführt, dass [New.GetTitledName] zum [From.Religion.GetName] konvertiert ist. [From.Religion.GetRandomGodNameCap] wird sich sicher freuen!;;El [From.Religion.GetCrusadeName] por [Root.GetBaseName] contra [New.GetTitledName] ha resultado en la conversión de [New.GetTitledName] al [From.Religion.GetName]. ¡[From.Religion.GetRandomGodNameCap] estará satisfecho!;;;;;;;x;;
EVTDESC534_coup;The [From.Religion.GetCrusadeName] for [Root.GetBaseName] against [New.GetTitledName] has come to an end as [New.GetSheHe] has been overthrown. The [From.Religion.GetGroupName] faithful will be disappointed.;La [From.Religion.GetCrusadeName] pour [Root.GetBaseName] contre [New.GetTitledName] a pris fin avec son renversement. Les fidèles [From.Religion.GetGroupName]s seront déçus.;Der [From.Religion.GetCrusadeName] für [Root.GetBaseName] gegen [New.GetTitledName] hat geendet, als [New.GetSheHe] bezwungen wurde. Die Anhänger der [From.Religion.GetGroupName] werden enttäuscht sein.;;El [From.Religion.GetCrusadeName] por [Root.GetBaseName] contra [New.GetTitledName] ha terminado tras su derrocamiento. Los fieles [From.Religion.GetGroupName] estarán decepcionados.;;;;;;;x;;
vassal_wars_law;Vassal War Declaration;Guerres privées;Vasallenkriegserklärung;;Declaración de guerra de vasallos;;;;;;;;;x
vassal_wars_law_desc;Vassal War Declaration;Guerres privées;Vasallenkriegserklärung;;Declaración de guerra de vasallos;;;;;;;;;x
vassal_wars_law_0;Uncontrolled Vassal Wars;Latitude complète;Unkontrollierte Vasallenkriege;;Guerras de vasallos descontroladas;;;;;;;;;x
vassal_wars_law_0_option;Allowed;Autorisées;Erlaubt;;Permitido;;;;;;;;;x
vassal_wars_law_1;Only External Vassal Wars;Guerre privées seulement contre les étrangers;Nur externe Vasallenkriege;;Solo guerras de vasallos externas;;;;;;;;;x
vassal_wars_law_1_option;External;Externe;Extern;;Externo;;;;;;;;;x
vassal_wars_law_2;Disallowed Vassal Wars;Guerres privées interdites;Untersagte Vasallenkriege;;Guerras de vasallos no permitidas;;;;;;;;;x
vassal_wars_law_2_option;Illegal;Illégales;Verboten;;Ilegal;;;;;;;;;x
